Entity,AttributeName,Attribute
李金蔚,民族,汉族
李金蔚,国籍,中国
李金蔚,毕业院校,中国传媒大学
李佐文,性别,男
李佐文,民族,汉族
李佐文,国籍,中国
卢国文,民族,汉族
卢国文,国籍,中国
李竹荣,性别,女
李竹荣,国籍,中国
李宏,国籍,中国
麻辣书生,拍摄地点,中国
慕林杉,性别,女
慕林杉,国籍,中国
慕林杉,生肖,马
慕林杉,毕业院校,中国传媒大学
宋南男,国籍,中国
宋南男,毕业院校,中国传媒大学
全国大学生一分钟影像大赛,主办单位,中国传媒大学
齐越节,承办单位,中国传媒大学播音主持艺术学院
王雪野,出生地,中国
王雪野,民族,汉族
王雪野,国籍,中国
相天馨,毕业院校,中国传媒大学
现代传播,主办单位,中国传媒大学
现代传播,国别,中国
肖珊,性别,女
肖珊,国籍,中国
肖珊,毕业院校,中国传媒大学
尧璇,性别,女
尧璇,国籍,中国
肖艳,性别,女
肖艳,民族,汉族
肖艳,国籍,中国
杨宜菲,性别,女
杨宜菲,国籍,中国
杨宜菲,职业,摄影师
杨宜菲,毕业院校,中国传媒大学
张树庭,性别,男
张树庭,民族,汉族
张树庭,国籍,中国
张树庭,职业,教师
中国传媒大学信息工程学院,类别,学院
中国传媒大学信息工程学院,类型,公立大学
中国传媒大学信息工程学院,主管部门,中国传媒大学
中国传媒大学广告学院,主管部门,中国传媒大学
中国传媒大学影视艺术学院,所属院校,中国传媒大学
赵新利,民族,汉族
赵新利,国籍,中国
张一萌,国籍,中华人民共和国
张一萌,毕业院校,中国传媒大学
金贵荣,性别,男
北京外国语大学培训学院,国家重点学科,英语
北京外国语大学国际关系学院,学校类别,学院
北京外国语大学国际关系学院,类别,学院
郭连友,性别,男
郭连友,国籍,中国
郭连友,毕业院校,天津外国语学院
德语学习,主管单位,中华人民共和国教育部
德语学习,主办单位,北京外国语大学
柳明明,性别,男
柳明明,国籍,中国
柳明明,民族,汉族
柳明明,职业,演员
路小可,性别,男
路小可,国籍,中国
路小可,职业,教师
路小可,毕业院校,南京大学
路小可,政党,中国共产党
缪小放,国籍,中国
马晓宏,性别,男
马晓宏,民族,汉族
马晓宏,国籍,中国
马晓宏,毕业院校,北京外国语大学
外语教学与研究,主办单位,北京外国语大学
外语教学与研究,国别,中国
外语教学与研究,主管单位,中华人民共和国教育部
谢庆利,性别,男
谢庆利,国籍,中国
谢庆利,毕业院校,山东大学
吴红波,性别,男
吴红波,国籍,中国
吴红波,民族,汉族
吴红波,毕业院校,北京外国语大学
吴红波,职位,外交官
吴冰,性别,女
吴冰,民族,汉族
吴冰,国籍,中国
吴冰,毕业院校,北京大学
张彦丽,国籍,中国
应惟伟,民族,汉族
应惟伟,国籍,中国
张龙妹,民族,汉族
张龙妹,国籍,中国
李莉文,性别,女
李莉文,国籍,中国
李莉文,职业,教师
郭世英,性别,男
郭世英,国籍,中华人民共和国
郭世英,毕业院校,北京大学
魏峥,性别,女
魏峥,民族,汉族
魏峥,国籍,中国
魏峥,毕业院校,华侨大学
卞萌,国籍,中国
卞萌,毕业院校,上海音乐学院
卞萌,职称,教授
章晓英,国籍,中国
彼得·马斯韦尔·戴维斯,国籍,英国
蔡东真,性别,男
蔡东真,国籍,中国
蔡东真,毕业院校,中央音乐学院
付迎娟,性别,女
付迎娟,国籍,中国
方恒健,民族,汉族
方恒健,国籍,中国
陈贻鑫,国籍,中国
郭晓天,性别,男
郭晓天,国籍,中国
郭晓天,民族,汉族
郭晓天,出生地,中国
郭晓天,毕业院校,吉林艺术学院
韩国良,性别,男
韩国良,国籍,中国
桂习礼,性别,男
桂习礼,国籍,中国
桂习礼,职业,教授
桂习礼,毕业院校,武汉音乐学院
侯陌濛,性别,男
侯陌濛,民族,汉族
侯陌濛,国籍,中国
刘维兰,国籍,中国
刘维兰,毕业院校,中央音乐学院
刘畅标,性别,男
刘畅标,国籍,中国
李真贵,国籍,中国
李真贵,毕业院校,中央音乐学院
马洪海,性别,男
马洪海,国籍,中国
马洪海,民族,汉族
马雯,民族,汉族
马雯,国籍,中国
宁方亮,民族,汉族
宁方亮,国籍,中国
宁方亮,职业,小提琴家
宁方亮,毕业院校,中央音乐学院
娜木拉,国籍,中国
娜木拉,毕业院校,中央音乐学院
孙东方,性别,女
孙东方,民族,汉族
孙东方,国籍,中国
孙东方,毕业院校,中央音乐学院
苏贞,性别,女
苏贞,国籍,中国
苏贞,民族,汉族
孙荣泽,性别,女
孙荣泽,国籍,中国
孙荣泽,民族,汉族
孙荣泽,毕业院校,中央音乐学院
谈龙建,性别,女
谈龙建,国籍,中国
谈龙建,职业,教授
韦蔚,性别,女
韦蔚,国籍,中国
魏伊璇,性别,女
魏伊璇,国籍,中国
魏伊璇,职业,钢琴家
石海彬,性别,男
石海彬,民族,汉族
石海彬,国籍,中国
石海彬,毕业院校,中央音乐学院
宋瑾,性别,男
宋瑾,民族,汉族
宋瑾,国籍,中国
宋瑾,职业,教授
王光耀,国籍,中国
谢雨娟,性别,女
谢雨娟,国籍,中国
谢雨娟,毕业院校,中央音乐学院
杨一晨,性别,男
杨一晨,国籍,中国
钟大年,民族,汉族
钟大年,国籍,中国
钟大年,毕业院校,中国传媒大学
钟大年,宗教,佛教
中央音乐学院学报,主办单位,中央音乐学院
中央音乐学院学报,主管单位,中华人民共和国教育部
赵塔里木,性别,男
赵塔里木,民族,汉族
赵塔里木,国籍,中国
赵塔里木,政党,中国共产党
张佳林,民族,汉族
张佳林,国籍,中国
张佳林,毕业院校,中央音乐学院
周伟老师,性别,男
周伟老师,国籍,中国
周伟老师,毕业院校,西华大学
中央音乐学院音乐厅,隶 属,中央音乐学院
张式功,民族,汉族
张式功,国籍,中国
赵登营,民族,汉族
赵登营,国籍,中国
赵登营,毕业院校,中央音乐学院
祝爱兰,性别,女
祝爱兰,国籍,中国
赵瑞林,性别,男
赵瑞林,职业,教授
赵瑞林,毕业院校,中央音乐学院
张树楠,出生地,北京市
张树楠,民族,汉族
张树楠,国籍,中国
张树楠,政党,中国共产党
张诚心,政党,中国共产党
戴嘉枋,性别,男
戴嘉枋,民族,汉族
戴嘉枋,国籍,中国
黄晓和,性别,男
黄晓和,国籍,中国
黄晓和,职业,教授
梁茂春,国籍,中国
李吉提,性别,女
李吉提,出生地,北京市
李吉提,民族,汉族
李吉提,国籍,中国
李吉提,毕业院校,中央美术学院
李应华,性别,男
李应华,国籍,中国
李应华,职业,教师
李应华,毕业院校,武汉大学
邢维凯,性别,男
邢维凯,国籍,中国
余志刚,国籍,中国
余志刚,政党,中国共产党
姚恒璐,民族,汉族
姚恒璐,国籍,中国
郑祖襄,国籍,中国
郑祖襄,毕业院校,中央音乐学院
袁静芳,民族,汉族
袁静芳,国籍,中国
杨民康,民族,白族
杨民康,国籍,中国
杨民康,毕业院校,中央音乐学院
杨儒怀,性别,男
杨儒怀,民族,汉族
杨儒怀,国籍,中国
杨儒怀,职业,教师
东北大学外国语学院,类别,公立大学
东北大学外国语学院,类型,大学
长春理工大学外国语学院,主管部门,长春理工大学
河北师范大学外国语学院,学校属性,大学
荆楚理工学院外国语学院,学校类别,公立大学
李文中,性别,男
李文中,毕业院校,上海交通大学
廖七一,性别,男
廖七一,民族,汉族
廖七一,国籍,中国
廖七一,职业,教授
廖七一,毕业院校,西南师范大学
李素枝,性别,女
罗洪玲,国籍,中国
宋延兵,性别,男
宋延兵,国籍,中国
宁夏大学外国语学院,现任校长,周玉忠
TFSU,中文名,天津外国语大学
TFSU,学校类别,公立大学
TFSU,主管部门,天津市
吴玲英,国籍,中国
新疆大学外国语学院,学校类别,公立大学
中南财经政法大学外国语学院,学校类型,学院
中南财经政法大学外国语学院,地理位置,湖北省
浙江师范大学外国语学院,主管部门,浙江师范大学
南开大学滨海学院,学院本部,南开大学
天外,全 称,天津外国语大学
天津交通职业学院,学校类别,公立大学
天津交通职业学院,主管部门,天津市
天津医学高等专科学校,学校类别,公立大学
天津医学高等专科学校,主管部门,天津市
天津商业大学,学校类别,公立大学
天津商业大学,所属地区,天津市
天津商业大学,主管部门,天津市
天津城市建设管理职业技术学院,主管部门,天津市
天津工程职业技术学院,学校类别,公立大学
天津市政法管理干部学院,学校类别,公立大学
天津市渤海化工职工学院,学校类别,公立大学
天津师范大学文学院,学校类别,公立大学
天津机电职业技术学院,学校类别,公立大学
天津滨海职业技术学院,学校类别,公立大学
天津滨海职业技术学院,所属地区,天津市
天津滨海职业学院,主管部门,天津市
天津渤海职业技术学院,学校类别,公立大学
天津渤海职业技术学院,主管部门,天津市
天津现代职业技术学院,学校类别,公立大学
天津石油职业技术学院,学校类别,公立大学
天津美院,学校类别,公立大学
天津美院,所属地区,天津市
天津美院,主管部门,天津市
天津艺术职业学院,学校类别,公立大学
天津艺术学校,类型,艺术学校
天津铁道职业技术学院,学校类别,公立大学
天津铁道职业技术学院,主管部门,天津市
卜显和,性别,男
卜显和,民族,汉族
崔学东,性别,男
崔学东,民族,汉族
崔学东,国籍,中国
崔学东,毕业院校,河北大学
陈炳富,国籍,中华人民共和国
程同顺,性别,男
程同顺,国籍,中国
程同顺,职业,教授
程同顺,毕业院校,南开大学
关信平,民族,汉族
关信平,国籍,中国
关信平,毕业院校,南开大学
郭安源,性别,男
郭安源,国籍,中国
郭安源,职业,教授
郭安源,毕业院校,南开大学
高凤龙,行业,医生
苟兴龙,性别,男
苟兴龙,国籍,中国
龚关,国籍,中国
龚关,职业,教授
龚关,毕业院校,南开大学
高振衡,出生地,北京市
高振衡,国籍,中国
高振衡,毕业院校,清华大学
郭晓燕,行业,医生
胡学常,民族,汉族
胡学常,国籍,中国
何灿浩,性别,男
何灿浩,国籍,中国
何灿浩,职业,教授
海河教育园,所属地区,天津市
黄积涛,性别,男
黄积涛,国籍,中国
黄积涛,职业,教师
胡秋阳,民族,汉族
胡秋阳,国籍,中国
侯均生,性别,男
侯均生,国籍,中国
侯均生,毕业院校,辽宁大学
何自力,国籍,中国
何自力,毕业院校,南开大学
黄志强,国籍,中国
黄志强,出生地,香港
黄志强,民族,汉族
黄钰生,国籍,中国
何红锋,性别,男
何红锋,民族,汉族
何红锋,国籍,中国
何红锋,职业,教授
何红锋,毕业院校,南开大学
湖南软件职业学院建筑工程学院,学校类型,大学
姜克实,性别,男
姜克实,职业,教授
姜克实,民族,汉族
姜克实,出生地,中国
姜克实,国籍,中国
蒋殿春,国籍,中国
刘凤歧,性别,男
刘凤歧,国籍,中国
刘凤歧,毕业院校,南开大学
李润霞,国籍,中国
马君潞,民族,汉族
马君潞,国籍,中国
卢盛江,性别,男
卢盛江,国籍,中国
卢盛江,职业,教师
卢盛江,毕业院校,江西师范大学
《南开大学学报（自然科学版）》,主办单位,南开大学
《南开大学学报（自然科学版）》,主编,程津培
马云泽,民族,汉族
马云泽,国籍,中国
南开大学生命科学学院,现任校长,尹芝南
南开大学商学院,主管部门,南开大学
南开大学马克思主义教育学院,学校类别,学院
南开大学社会建设与管理研究院,隶 属,南开大学
南开大学东方艺术系,学校类别,公立大学
南开大学新校区,主管部门,中华人民共和国教育部
南开大学人民医院,总部地点,天津市
南开大学学报,主办单位,南开大学
南开大学学报,主管单位,南开大学
南开大学学报,杂志社地址,天津市
南开大学校歌,语言,汉语
南开大学泰达生物技术学院,学校类别,公立大学
南开大学泰达生物技术学院,所属地区,天津市
南开大学泰达生物技术学院,主管部门,南开大学
南开大学泰达生物技术学院,所属,南开大学
南开大学深圳金融工程学院,主管部门,南开大学
南开大学化学学院,学校类别,公立大学
南开大学医学院,所属地区,天津市
南开大学医学院,主管部门,南开大学
南开大学文学院,所属地区,天津市
南开大学文学院,校歌,南开大学校歌
南开大学文学院,隶属单位,南开大学
南开大学陈省身数学研究所,组织性质,研究所
南开大学陈省身数学研究所,主管部门,南开大学
秦晓鹰,性别,男
秦晓鹰,国籍,中国
秦晓鹰,职业,作家
孙景宇,民族,汉族
孙景宇,国籍,中国
孙景宇,毕业院校,南开大学
田廷柱,性别,男
田廷柱,国籍,中国
索金梅,国籍,中国
索金梅,毕业院校,南开大学
尚稚珍,民族,汉族
尚稚珍,国籍,中国
尚稚珍,籍贯,天津市
王士雯,民族,回族
王士雯,国籍,中国
王敦书,性别,男
王敦书,民族,汉族
王敦书,国籍,中国
王玉章,国籍,中国
王玉章,民族,回族
吴钟华,民族,汉族
吴钟华,国籍,中国
王连升,国籍,中国
王连升,民族,汉族
王连升,文化,大学
魏埙,国籍,中国
魏埙,毕业院校,北京大学
谢一群,民族,汉族
谢一群,国籍,中国
肖四如,性别,男
肖四如,民族,汉族
肖四如,国籍,中国
杨克欣,任职机构,南开大学
余才林,性别,男
余才林,国籍,中国
余才林,毕业院校,南开大学
阎虎生,性别,男
阎虎生,国籍,中国
阎虎生,毕业院校,南开大学
闫尔宝,性别,男
闫尔宝,民族,汉族
闫尔宝,国籍,中国
杨石先,性别,男
杨石先,国籍,中国
杨石先,毕业院校,耶鲁大学
袁同凯,国籍,中国
袁小聪,出生地,中国
袁小聪,民族,汉族
袁小聪,国籍,中国
赵伯雄,性别,男
赵伯雄,国籍,中国
赵伯雄,职业,教授
赵伯雄,毕业院校,内蒙古大学
臧伯平,国籍,中国
臧伯平,民 族,汉族
章辑五,性别,男
章辑五,国籍,中国
张彤玉,民族,汉族
张彤玉,国籍,中国
张迈曾,国籍,中国
张迈曾,民族,汉族
张增伟,国籍,中国
张增伟,毕业院校,南开大学
周荐,民族,汉族
周荐,国籍,中国
周荐,毕业院校,南开大学
赵季,性别,男
赵季,国籍,中国
赵季,民族,汉族
赵季,毕业院校,南开大学
赵季,职业,教授
赵季,任职机构,南开大学文学院
曾广灿,性别,男
曾广灿,民族,汉族
曾广灿,国籍,中国
曾广灿,毕业院校,山东大学
东海职业技术学院,中文名,上海东海职业技术学院
华东政法学院,学校类别,公立大学
上海中侨职业技术学院,别称,中侨学院
上海农林职业技术学院,学校类别,公立大学
上海公安高等专科学校,学校类别,公立大学
上海公安高等专科学校,主管部门,上海市
上海医疗器械高等专科学校,学校类别,公立大学
上海医疗器械高等专科学校,主管部门,上海市
上海出版印刷高等专科学校,学校类别,公立大学
上海出版印刷高等专科学校,所属地区,上海市
上海出版印刷高等专科学校,主管部门,上海市
上海医药职工大学,学校类别,公立大学
上海城市管理职业技术学院,类别,公立大学
上海城市管理职业技术学院,类型,公立大学
上海工商学院,学校类型,大学
上海工商学院,所属地区,中国
上海市广播电视大学,类型,公立大学
南开大学汉语言文化学院,学校类型,学院
南开大学汉语言文化学院,主管部门,南开大学
上海海事职业技术学院,主管部门,上海市
上海海关学院,学校类别,公立大学
上海海关高等专科学校,中文名,上海海关学院
上海海关高等专科学校,学校类别,公立大学
上海电子信息职业技术学院,所属地区,上海市
上海电视大学,学校类型,大学
上海第二医科大学,中文名,上海交通大学医学院
上海第二医科大学,类别,公立大学
上海第二医科大学,主管部门,中华人民共和国教育部
上海科学技术职业学院,现任校长,董大奎
上海科学技术职业学院,主管部门,上海市
潘士宏,性别,男
